Ontario,"Office complex, office and store, office and apartment",0,0,0,0,0,0,0,9,20264
Ontario,"Other accommodation - student's residence, boarding house, religious residence, hostel, dormitory",0,0,0,0,0,0,0,29,21080
Ontario,"Other government building - police station, prison, fire station, military building",0,0,0,0,0,0,0,26,20264
Ontario,"Outdoor recreational building - country club, golf club campground facilities, outdoor skating rink, outdoor swimming pool",0,0,0,0,0,0,0,30,20264
Ontario,"Plant for manufacturing, processing and assembling goods",0,0,0,0,0,0,0,195,20264
Ontario,"Post-secondary institution - technical institute, trade school",0,0,0,0,0,0,0,44,20264
Ontario,Recreation,0,0,0,0,0,0,0,135,20264
Ontario,"Restaurant, bar, tavern, night club, diner, donut shop",0,0,0,0,0,0,0,182,20264
Ontario,Retail and wholesale outlets,0,0,0,0,0,0,0,372,20264
Ontario,"Retail complex - plaza, mall, shopping center, store and office building",0,0,0,0,0,0,0,182,20264
Ontario,Row condominium,0,0,0,0,0,0,0,1810,20264
Ontario,"Schools, education",0,0,0,0,0,0,0,406,20264
Ontario,"Secondary school, high school, junior high school",0,0,0,0,0,0,0,100,20264
Ontario,Service stations,0,0,0,0,0,0,0,52,20264
Ontario,"Special building use - funeral director, crematorium, mausoleum",0,0,0,0,0,0,0,10,20264
Ontario,"Theatre and performing art center - movie theatre, concert hall, opera house, cultural center",0,0,0,0,0,0,0,18,20264
Ontario,Trade and services,0,0,0,0,0,0,0,593,20059
Ontario,Transportation terminal,0,0,0,0,0,0,0,69,20264
Ontario,"Transportation, utilities",0,0,0,0,0,0,0,130,23420
Ontario,University,0,0,0,0,0,0,0,59,20264
Ontario,Utility building,0,0,0,0,0,0,0,51,20264
Ontario,Warehouses,0,0,0,0,0,0,0,233,19611
Ontario,"Welfare, home",0,0,0,0,0,0,0,55,20264
